schedule,seed,block,temperature,eave,final_energy,escaped
"Hotter tuned: T0=180, alpha=0.8",1962,7,47.18592,45.1654910541,0,1
"Hotter tuned: T0=180, alpha=0.8",1962,8,37.748736,37.2816269558,0,1
"Hotter tuned: T0=180, alpha=0.8",1962,9,30.1989888,50.73043455,0,1
"Hotter tuned: T0=180, alpha=0.8",1962,10,24.15919104,45.3099585313,0,1
"Hotter tuned: T0=180, alpha=0.8",1962,11,19.327352832,50.2272171875,0,1
"Hotter tuned: T0=180, alpha=0.8",1962,12,15.4618822656,41.5186866993,0,1
"Hotter tuned: T0=180, alpha=0.8",1962,13,12.3695058125,36.1891041672,0,1
"Hotter tuned: T0=180, alpha=0.8",1962,14,9.89560464998,40.026033867,0,1
"Hotter tuned: T0=180, alpha=0.8",1962,15,7.91648371999,36.5479641692,0,1
"Hotter tuned: T0=180, alpha=0.8",1962,16,6.33318697599,38.3250555175,0,1
"Hotter tuned: T0=180, alpha=0.8",1962,17,5.06654958079,27.759594146,0,1
"Hotter tuned: T0=180, alpha=0.8",1962,18,4.05323966463,27.4957738314,0,1
"Hotter tuned: T0=180, alpha=0.8",1962,19,3.24259173171,23.7713079256,0,1
"Hotter tuned: T0=180, alpha=0.8",1962,20,2.59407338537,22.1214214571,0,1
"Hotter tuned: T0=180, alpha=0.8",1962,21,2.07525870829,20.72644765,0,1
"Hotter tuned: T0=180, alpha=0.8",1962,22,1.66020696663,16.5122822769,0,1
"Hotter tuned: T0=180, alpha=0.8",1962,23,1.32816557331,15.7098406133,0,1
"Hotter tuned: T0=180, alpha=0.8",1962,24,1.06253245865,11.4368389967,0,1
"Hotter tuned: T0=180, alpha=0.8",1962,25,0.850025966917,8.12869157398,0,1
"Hotter tuned: T0=180, alpha=0.8",1962,26,0.680020773533,6.40748926268,0,1
"Hotter tuned: T0=180, alpha=0.8",1962,27,0.544016618827,5.42525924063,0,1
"Hotter tuned: T0=180, alpha=0.8",1962,28,0.435213295061,2.17569886055,0,1
"Hotter tuned: T0=180, alpha=0.8",1962,29,0.348170636049,1.39969397763,0,1
"Hotter tuned: T0=180, alpha=0.8",1962,30,0.278536508839,0.0241727124295,0,1
"Hotter tuned: T0=180, alpha=0.8",1962,31,0.222829207071,8.40983399584e-05,0,1
"Hotter tuned: T0=180, alpha=0.8",1962,32,0.178263365657,9.58449770304e-06,0,1
"Hotter tuned: T0=180, alpha=0.8",1962,33,0.142610692526,1.05049739749e-09,0,1
"Hotter tuned: T0=180, alpha=0.8",1963,1,180,44.6873622294,0,1
"Hotter tuned: T0=180, alpha=0.8",1963,2,144,36.6581695049,0,1
"Hotter tuned: T0=180, alpha=0.8",1963,3,115.2,47.7881655387,0,1
"Hotter tuned: T0=180, alpha=0.8",1963,4,92.16,52.4785039332,0,1
"Hotter tuned: T0=180, alpha=0.8",1963,5,73.728,45.0482353017,0,1
"Hotter tuned: T0=180, alpha=0.8",1963,6,58.9824,48.4136001015,0,1
"Hotter tuned: T0=180, alpha=0.8",1963,7,47.18592,42.4760676255,0,1
"Hotter tuned: T0=180, alpha=0.8",1963,8,37.748736,45.9200147217,0,1
"Hotter tuned: T0=180, alpha=0.8",1963,9,30.1989888,43.4689049781,0,1
"Hotter tuned: T0=180, alpha=0.8",1963,10,24.15919104,42.6673602286,0,1
"Hotter tuned: T0=180, alpha=0.8",1963,11,19.327352832,46.7642846564,0,1
"Hotter tuned: T0=180, alpha=0.8",1963,12,15.4618822656,36.7890431002,0,1
"Hotter tuned: T0=180, alpha=0.8",1963,13,12.3695058125,44.1863677087,0,1
"Hotter tuned: T0=180, alpha=0.8",1963,14,9.89560464998,36.5924378944,0,1
"Hotter tuned: T0=180, alpha=0.8",1963,15,7.91648371999,34.0441668289,0,1
"Hotter tuned: T0=180, alpha=0.8",1963,16,6.33318697599,31.9635998459,0,1
"Hotter tuned: T0=180, alpha=0.8",1963,17,5.06654958079,30.5061457812,0,1
"Hotter tuned: T0=180, alpha=0.8",1963,18,4.05323966463,30.7439673146,0,1
"Hotter tuned: T0=180, alpha=0.8",1963,19,3.24259173171,28.1190963046,0,1
"Hotter tuned: T0=180, alpha=0.8",1963,20,2.59407338537,23.5597638489,0,1
"Hotter tuned: T0=180, alpha=0.8",1963,21,2.07525870829,18.0762156688,0,1
"Hotter tuned: T0=180, alpha=0.8",1963,22,1.66020696663,16.40320938,0,1
"Hotter tuned: T0=180, alpha=0.8",1963,23,1.32816557331,7.19937271509,0,1
"Hotter tuned: T0=180, alpha=0.8",1963,24,1.06253245865,11.8457233912,0,1
"Hotter tuned: T0=180, alpha=0.8",1963,25,0.850025966917,9.86725774682,0,1
"Hotter tuned: T0=180, alpha=0.8",1963,26,0.680020773533,7.75763898501,0,1
"Hotter tuned: T0=180, alpha=0.8",1963,27,0.544016618827,4.8339265235,0,1
"Hotter tuned: T0=180, alpha=0.8",1963,28,0.435213295061,2.74455336817,0,1
"Hotter tuned: T0=180, alpha=0.8",1963,29,0.348170636049,2.74625870195,0,1
"Hotter tuned: T0=180, alpha=0.8",1963,30,0.278536508839,1.57425381422,0,1
"Hotter tuned: T0=180, alpha=0.8",1963,31,0.222829207071,0.69499713071,0,1
"Hotter tuned: T0=180, alpha=0.8",1963,32,0.178263365657,0.684220505927,0,1
"Hotter tuned: T0=180, alpha=0.8",1963,33,0.142610692526,7.13322182816e-05,0,1
"Hotter tuned: T0=180, alpha=0.8",1963,34,0.114088554021,5.10632123945e-05,0,1
"Hotter tuned: T0=180, alpha=0.8",1964,1,180,44.7220308278,0,1
"Hotter tuned: T0=180, alpha=0.8",1964,2,144,47.2668405052,0,1
"Hotter tuned: T0=180, alpha=0.8",1964,3,115.2,43.5981288549,0,1
"Hotter tuned: T0=180, alpha=0.8",1964,4,92.16,44.6163589094,0,1
"Hotter tuned: T0=180, alpha=0.8",1964,5,73.728,45.3229079193,0,1
"Hotter tuned: T0=180, alpha=0.8",1964,6,58.9824,51.3420535622,0,1
"Hotter tuned: T0=180, alpha=0.8",1964,7,47.18592,42.1664177449,0,1
"Hotter tuned: T0=180, alpha=0.8",1964,8,37.748736,42.6679678982,0,1
"Hotter tuned: T0=180, alpha=0.8",1964,9,30.1989888,44.9654441857,0,1
"Hotter tuned: T0=180, alpha=0.8",1964,10,24.15919104,42.3386473516,0,1
"Hotter tuned: T0=180, alpha=0.8",1964,11,19.327352832,47.6895215584,0,1
"Hotter tuned: T0=180, alpha=0.8",1964,12,15.4618822656,35.3688620071,0,1
"Hotter tuned: T0=180, alpha=0.8",1964,13,12.3695058125,40.5862467413,0,1
"Hotter tuned: T0=180, alpha=0.8",1964,14,9.89560464998,36.0016563797,0,1
"Hotter tuned: T0=180, alpha=0.8",1964,15,7.91648371999,38.8136949336,0,1
"Hotter tuned: T0=180, alpha=0.8",1964,16,6.33318697599,35.6290421596,0,1
"Hotter tuned: T0=180, alpha=0.8",1964,17,5.06654958079,32.7575542922,0,1
"Hotter tuned: T0=180, alpha=0.8",1964,18,4.05323966463,25.0642984377,0,1
"Hotter tuned: T0=180, alpha=0.8",1964,19,3.24259173171,23.7152253627,0,1
"Hotter tuned: T0=180, alpha=0.8",1964,20,2.59407338537,19.4624835097,0,1
"Hotter tuned: T0=180, alpha=0.8",1964,21,2.07525870829,17.81050243,0,1
"Hotter tuned: T0=180, alpha=0.8",1964,22,1.66020696663,15.4615189896,0,1
"Hotter tuned: T0=180, alpha=0.8",1964,23,1.32816557331,11.6716626118,0,1
"Hotter tuned: T0=180, alpha=0.8",1964,24,1.06253245865,11.8243475459,0,1
"Hotter tuned: T0=180, alpha=0.8",1964,25,0.850025966917,10.643802677,0,1
"Hotter tuned: T0=180, alpha=0.8",1964,26,0.680020773533,7.0630822609,0,1
"Hotter tuned: T0=180, alpha=0.8",1964,27,0.544016618827,4.5287590539,0,1
"Hotter tuned: T0=180, alpha=0.8",1964,28,0.435213295061,0.398245408318,0,1
"Hotter tuned: T0=180, alpha=0.8",1964,29,0.348170636049,0.00949953016536,0,1
"Hotter tuned: T0=180, alpha=0.8",1964,30,0.278536508839,0.000258200209941,0,1
"Hotter tuned: T0=180, alpha=0.8",1964,31,0.222829207071,9.6870907635e-06,0,1
"Hotter tuned: T0=180, alpha=0.8",1965,1,180,42.6680343461,0,1
"Hotter tuned: T0=180, alpha=0.8",1965,2,144,46.6773361944,0,1
"Hotter tuned: T0=180, alpha=0.8",1965,3,115.2,44.5876880393,0,1
"Hotter tuned: T0=180, alpha=0.8",1965,4,92.16,45.4367109342,0,1
"Hotter tuned: T0=180, alpha=0.8",1965,5,73.728,51.0679386278,0,1
"Hotter tuned: T0=180, alpha=0.8",1965,6,58.9824,43.376965483,0,1
"Hotter tuned: T0=180, alpha=0.8",1965,7,47.18592,46.5700345295,0,1
"Hotter tuned: T0=180, alpha=0.8",1965,8,37.748736,46.1267387075,0,1
"Hotter tuned: T0=180, alpha=0.8",1965,9,30.1989888,46.7713798512,0,1
"Hotter tuned: T0=180, alpha=0.8",1965,10,24.15919104,44.924848258,0,1
"Hotter tuned: T0=180, alpha=0.8",1965,11,19.327352832,42.5986429846,0,1
"Hotter tuned: T0=180, alpha=0.8",1965,12,15.4618822656,41.1744315652,0,1
"Hotter tuned: T0=180, alpha=0.8",1965,13,12.3695058125,38.2610329113,0,1
"Hotter tuned: T0=180, alpha=0.8",1965,14,9.89560464998,41.9358247653,0,1
"Hotter tuned: T0=180, alpha=0.8",1965,15,7.91648371999,36.2598145508,0,1
"Hotter tuned: T0=180, alpha=0.8",1965,16,6.33318697599,32.0339245749,0,1
"Hotter tuned: T0=180, alpha=0.8",1965,17,5.06654958079,25.9270434357,0,1
"Hotter tuned: T0=180, alpha=0.8",1965,18,4.05323966463,25.0820316757,0,1
"Hotter tuned: T0=180, alpha=0.8",1965,19,3.24259173171,22.3379277419,0,1
"Hotter tuned: T0=180, alpha=0.8",1965,20,2.59407338537,18.4501857349,0,1
"Hotter tuned: T0=180, alpha=0.8",1965,21,2.07525870829,17.7360594839,0,1
"Hotter tuned: T0=180, alpha=0.8",1965,22,1.66020696663,15.4546906449,0,1
"Hotter tuned: T0=180, alpha=0.8",1965,23,1.32816557331,14.5409888266,0,1
"Hotter tuned: T0=180, alpha=0.8",1965,24,1.06253245865,10.8514366813,0,1
"Hotter tuned: T0=180, alpha=0.8",1965,25,0.850025966917,10.3218691361,0,1
"Hotter tuned: T0=180, alpha=0.8",1965,26,0.680020773533,7.12034533337,0,1
"Hotter tuned: T0=180, alpha=0.8",1965,27,0.544016618827,7.27155690691,0,1
"Hotter tuned: T0=180, alpha=0.8",1965,28,0.435213295061,2.95321035119,0,1
"Hotter tuned: T0=180, alpha=0.8",1965,29,0.348170636049,0.0132826011162,0,1
"Hotter tuned: T0=180, alpha=0.8",1965,30,0.278536508839,1.180974661e-06,0,1
"Hotter tuned: T0=180, alpha=0.8",1966,1,180,40.0280516219,0,1
"Hotter tuned: T0=180, alpha=0.8",1966,2,144,50.2267457593,0,1
"Hotter tuned: T0=180, alpha=0.8",1966,3,115.2,43.989425292,0,1
"Hotter tuned: T0=180, alpha=0.8",1966,4,92.16,47.4416791951,0,1
"Hotter tuned: T0=180, alpha=0.8",1966,5,73.728,45.7957346399,0,1
"Hotter tuned: T0=180, alpha=0.8",1966,6,58.9824,48.4150308486,0,1
"Hotter tuned: T0=180, alpha=0.8",1966,7,47.18592,44.6557365942,0,1
"Hotter tuned: T0=180, alpha=0.8",1966,8,37.748736,47.0395757298,0,1
"Hotter tuned: T0=180, alpha=0.8",1966,9,30.1989888,43.8026198783,0,1
"Hotter tuned: T0=180, alpha=0.8",1966,10,24.15919104,41.2976372606,0,1
"Hotter tuned: T0=180, alpha=0.8",1966,11,19.327352832,50.8198249904,0,1
"Hotter tuned: T0=180, alpha=0.8",1966,12,15.4618822656,42.9159027818,0,1
"Hotter tuned: T0=180, alpha=0.8",1966,13,12.3695058125,46.9501998618,0,1
"Hotter tuned: T0=180, alpha=0.8",1966,14,9.89560464998,36.7386029611,0,1
"Hotter tuned: T0=180, alpha=0.8",1966,15,7.91648371999,33.9570365852,0,1
"Hotter tuned: T0=180, alpha=0.8",1966,16,6.33318697599,33.0100385271,0,1
"Hotter tuned: T0=180, alpha=0.8",1966,17,5.06654958079,29.3708610199,0,1
"Hotter tuned: T0=180, alpha=0.8",1966,18,4.05323966463,19.2751566918,0,1
"Hotter tuned: T0=180, alpha=0.8",1966,19,3.24259173171,23.7740298834,0,1
"Hotter tuned: T0=180, alpha=0.8",1966,20,2.59407338537,25.7257187475,0,1
"Hotter tuned: T0=180, alpha=0.8",1966,21,2.07525870829,21.4836086126,0,1
"Hotter tuned: T0=180, alpha=0.8",1966,22,1.66020696663,16.4316828202,0,1
"Hotter tuned: T0=180, alpha=0.8",1966,23,1.32816557331,13.0576175953,0,1
"Hotter tuned: T0=180, alpha=0.8",1966,24,1.06253245865,11.4965085471,0,1
"Hotter tuned: T0=180, alpha=0.8",1966,25,0.850025966917,11.8004542032,0,1
"Hotter tuned: T0=180, alpha=0.8",1966,26,0.680020773533,7.80738156268,0,1
"Hotter tuned: T0=180, alpha=0.8",1966,27,0.544016618827,6.66511944379,0,1
"Hotter tuned: T0=180, alpha=0.8",1966,28,0.435213295061,3.6221077269,0,1
"Hotter tuned: T0=180, alpha=0.8",1966,29,0.348170636049,1.71490924333,0,1
"Hotter tuned: T0=180, alpha=0.8",1966,30,0.278536508839,1.26646966033,0,1
"Hotter tuned: T0=180, alpha=0.8",1966,31,0.222829207071,0.739143497001,0,1
"Hotter tuned: T0=180, alpha=0.8",1966,32,0.178263365657,0.0146342643047,0,1
"Hotter tuned: T0=180, alpha=0.8",1967,1,180,49.2388979463,0,1
"Hotter tuned: T0=180, alpha=0.8",1967,2,144,44.4911990506,0,1
"Hotter tuned: T0=180, alpha=0.8",1967,3,115.2,50.789769929,0,1
"Hotter tuned: T0=180, alpha=0.8",1967,4,92.16,49.6445871375,0,1
"Hotter tuned: T0=180, alpha=0.8",1967,5,73.728,44.9299640769,0,1
"Hotter tuned: T0=180, alpha=0.8",1967,6,58.9824,42.5699054436,0,1
"Hotter tuned: T0=180, alpha=0.8",1967,7,47.18592,49.238419013,0,1
"Hotter tuned: T0=180, alpha=0.8",1967,8,37.748736,49.8577719716,0,1
"Hotter tuned: T0=180, alpha=0.8",1967,9,30.1989888,41.259254273,0,1
"Hotter tuned: T0=180, alpha=0.8",1967,10,24.15919104,38.8398723205,0,1
"Hotter tuned: T0=180, alpha=0.8",1967,11,19.327352832,49.3390591517,0,1
"Hotter tuned: T0=180, alpha=0.8",1967,12,15.4618822656,37.4538868257,0,1
"Hotter tuned: T0=180, alpha=0.8",1967,13,12.3695058125,40.9363709662,0,1
"Hotter tuned: T0=180, alpha=0.8",1967,14,9.89560464998,41.1633313734,0,1
"Hotter tuned: T0=180, alpha=0.8",1967,15,7.91648371999,37.9418926361,0,1
"Hotter tuned: T0=180, alpha=0.8",1967,16,6.33318697599,29.7038961886,0,1
"Hotter tuned: T0=180, alpha=0.8",1967,17,5.06654958079,33.8739200597,0,1
"Hotter tuned: T0=180, alpha=0.8",1967,18,4.05323966463,25.5341830623,0,1
"Hotter tuned: T0=180, alpha=0.8",1967,19,3.24259173171,20.7840388095,0,1
"Hotter tuned: T0=180, alpha=0.8",1967,20,2.59407338537,22.8343543533,0,1
"Hotter tuned: T0=180, alpha=0.8",1967,21,2.07525870829,20.8315654074,0,1
"Hotter tuned: T0=180, alpha=0.8",1967,22,1.66020696663,17.5806203919,0,1
"Hotter tuned: T0=180, alpha=0.8",1967,23,1.32816557331,11.5926769071,0,1
"Hotter tuned: T0=180, alpha=0.8",1967,24,1.06253245865,13.3957256962,0,1
"Hotter tuned: T0=180, alpha=0.8",1967,25,0.850025966917,8.54458360882,0,1
"Hotter tuned: T0=180, alpha=0.8",1967,26,0.680020773533,8.61045221801,0,1
"Hotter tuned: T0=180, alpha=0.8",1967,27,0.544016618827,6.65319531051,0,1
"Hotter tuned: T0=180, alpha=0.8",1967,28,0.435213295061,3.35522010358,0,1
"Hotter tuned: T0=180, alpha=0.8",1967,29,0.348170636049,2.69152635335,0,1
"Hotter tuned: T0=180, alpha=0.8",1967,30,0.278536508839,0.218447906349,0,1
"Hotter tuned: T0=180, alpha=0.8",1967,31,0.222829207071,0.00100002352328,0,1
"Hotter tuned: T0=180, alpha=0.8",1967,32,0.178263365657,9.81883018464e-09,0,1
"Hotter tuned: T0=180, alpha=0.8",1967,33,0.142610692526,1.2964993322e-11,0,1
"Hotter tuned: T0=180, alpha=0.8",1967,34,0.114088554021,1.18522441039e-11,0,1
"Hotter tuned: T0=180, alpha=0.8",1967,35,0.0912708432164,1.08746513067e-11,0,1
"Hotter tuned: T0=180, alpha=0.8",1968,1,180,45.9690588999,0,1
"Hotter tuned: T0=180, alpha=0.8",1968,2,144,44.2929142034,0,1
"Hotter tuned: T0=180, alpha=0.8",1968,3,115.2,44.6010799299,0,1
"Hotter tuned: T0=180, alpha=0.8",1968,4,92.16,44.641558157,0,1
"Hotter tuned: T0=180, alpha=0.8",1968,5,73.728,51.2083109219,0,1
"Hotter tuned: T0=180, alpha=0.8",1968,6,58.9824,47.2049464069,0,1
"Hotter tuned: T0=180, alpha=0.8",1968,7,47.18592,41.6274571896,0,1
"Hotter tuned: T0=180, alpha=0.8",1968,8,37.748736,43.1148134254,0,1
"Hotter tuned: T0=180, alpha=0.8",1968,9,30.1989888,43.0639447065,0,1
"Hotter tuned: T0=180, alpha=0.8",1968,10,24.15919104,38.3469834034,0,1
"Hotter tuned: T0=180, alpha=0.8",1968,11,19.327352832,45.7081085502,0,1
"Hotter tuned: T0=180, alpha=0.8",1968,12,15.4618822656,38.8522136096,0,1
"Hotter tuned: T0=180, alpha=0.8",1968,13,12.3695058125,44.4108560036,0,1
"Hotter tuned: T0=180, alpha=0.8",1968,14,9.89560464998,41.1462822716,0,1
"Hotter tuned: T0=180, alpha=0.8",1968,15,7.91648371999,41.8976462462,0,1
"Hotter tuned: T0=180, alpha=0.8",1968,16,6.33318697599,34.7137246967,0,1
"Hotter tuned: T0=180, alpha=0.8",1968,17,5.06654958079,29.734485377,0,1
"Hotter tuned: T0=180, alpha=0.8",1968,18,4.05323966463,28.4986954454,0,1
"Hotter tuned: T0=180, alpha=0.8",1968,19,3.24259173171,23.7117625902,0,1
"Hotter tuned: T0=180, alpha=0.8",1968,20,2.59407338537,20.7911192345,0,1
"Hotter tuned: T0=180, alpha=0.8",1968,21,2.07525870829,18.0179602093,0,1
"Hotter tuned: T0=180, alpha=0.8",1968,22,1.66020696663,14.530553282,0,1
"Hotter tuned: T0=180, alpha=0.8",1968,23,1.32816557331,14.4173582613,0,1
"Hotter tuned: T0=180, alpha=0.8",1968,24,1.06253245865,13.2867205173,0,1
"Hotter tuned: T0=180, alpha=0.8",1968,25,0.850025966917,7.73473115125,0,1
"Hotter tuned: T0=180, alpha=0.8",1968,26,0.680020773533,6.51516985313,0,1
"Hotter tuned: T0=180, alpha=0.8",1968,27,0.544016618827,3.59055851006,0,1
"Hotter tuned: T0=180, alpha=0.8",1968,28,0.435213295061,4.38943106125,0,1
"Hotter tuned: T0=180, alpha=0.8",1968,29,0.348170636049,3.57550160423,0,1
"Hotter tuned: T0=180, alpha=0.8",1968,30,0.278536508839,2.13517349757,0,1
"Hotter tuned: T0=180, alpha=0.8",1968,31,0.222829207071,1.30261905785,0,1
"Hotter tuned: T0=180, alpha=0.8",1968,32,0.178263365657,0.871103400835,0,1
"Hotter tuned: T0=180, alpha=0.8",1968,33,0.142610692526,0.000116790325412,0,1
"Hotter tuned: T0=180, alpha=0.8",1968,34,0.114088554021,5.19322872053e-08,0,1
"Hotter tuned: T0=180, alpha=0.8",1969,1,180,43.4780582471,8.22062928646e-06,0
"Hotter tuned: T0=180, alpha=0.8",1969,2,144,47.4873562275,8.22062928646e-06,0
"Hotter tuned: T0=180, alpha=0.8",1969,3,115.2,47.3838996844,8.22062928646e-06,0
"Hotter tuned: T0=180, alpha=0.8",1969,4,92.16,52.2220615393,8.22062928646e-06,0
"Hotter tuned: T0=180, alpha=0.8",1969,5,73.728,46.8179022504,8.22062928646e-06,0
"Hotter tuned: T0=180, alpha=0.8",1969,6,58.9824,49.0539004183,8.22062928646e-06,0
"Hotter tuned: T0=180, alpha=0.8",1969,7,47.18592,44.2108030327,8.22062928646e-06,0
"Hotter tuned: T0=180, alpha=0.8",1969,8,37.748736,47.6074856278,8.22062928646e-06,0
"Hotter tuned: T0=180, alpha=0.8",1969,9,30.1989888,42.0948432424,8.22062928646e-06,0
"Hotter tuned: T0=180, alpha=0.8",1969,10,24.15919104,40.4752543259,8.22062928646e-06,0
"Hotter tuned: T0=180, alpha=0.8",1969,11,19.327352832,52.6947063526,8.22062928646e-06,0
"Hotter tuned: T0=180, alpha=0.8",1969,12,15.4618822656,35.8584382714,8.22062928646e-06,0
"Hotter tuned: T0=180, alpha=0.8",1969,13,12.3695058125,40.7818529755,8.22062928646e-06,0
"Hotter tuned: T0=180, alpha=0.8",1969,14,9.89560464998,32.3531845425,8.22062928646e-06,0
"Hotter tuned: T0=180, alpha=0.8",1969,15,7.91648371999,36.9880722126,8.22062928646e-06,0
"Hotter tuned: T0=180, alpha=0.8",1969,16,6.33318697599,32.0309970197,8.22062928646e-06,0
"Hotter tuned: T0=180, alpha=0.8",1969,17,5.06654958079,32.5854627278,8.22062928646e-06,0
"Hotter tuned: T0=180, alpha=0.8",1969,18,4.05323966463,30.0405143459,8.22062928646e-06,0
"Hotter tuned: T0=180, alpha=0.8",1969,19,3.24259173171,25.9637696544,8.22062928646e-06,0
"Hotter tuned: T0=180, alpha=0.8",1969,20,2.59407338537,19.4164002118,8.22062928646e-06,0
"Hotter tuned: T0=180, alpha=0.8",1969,21,2.07525870829,21.0274134215,8.22062928646e-06,0
"Hotter tuned: T0=180, alpha=0.8",1969,22,1.66020696663,15.8272010295,8.22062928646e-06,0
"Hotter tuned: T0=180, alpha=0.8",1969,23,1.32816557331,16.6044576163,8.22062928646e-06,0
"Hotter tuned: T0=180, alpha=0.8",1969,24,1.06253245865,11.9296846331,8.22062928646e-06,0
"Hotter tuned: T0=180, alpha=0.8",1969,25,0.850025966917,10.3472500776,8.22062928646e-06,0
"Hotter tuned: T0=180, alpha=0.8",1969,26,0.680020773533,7.82831401725,8.22062928646e-06,0
"Hotter tuned: T0=180, alpha=0.8",1969,27,0.544016618827,5.20812739795,8.22062928646e-06,0
"Hotter tuned: T0=180, alpha=0.8",1969,28,0.435213295061,3.61393854123,8.22062928646e-06,0
"Hotter tuned: T0=180, alpha=0.8",1969,29,0.348170636049,2.22337555922,8.22062928646e-06,0
"Hotter tuned: T0=180, alpha=0.8",1969,30,0.278536508839,2.68503473252,8.22062928646e-06,0
"Hotter tuned: T0=180, alpha=0.8",1969,31,0.222829207071,1.76497746482,8.22062928646e-06,0
"Hotter tuned: T0=180, alpha=0.8",1969,32,0.178263365657,0.887692016632,8.22062928646e-06,0
"Hotter tuned: T0=180, alpha=0.8",1969,33,0.142610692526,0.547063999627,8.22062928646e-06,0
"Hotter tuned: T0=180, alpha=0.8",1969,34,0.114088554021,0.495179083496,8.22062928646e-06,0
"Hotter tuned: T0=180, alpha=0.8",1969,35,0.0912708432164,0.0800646620968,8.22062928646e-06,0
"Hotter tuned: T0=180, alpha=0.8",1970,1,180,45.256514258,0,1
"Hotter tuned: T0=180, alpha=0.8",1970,2,144,45.1545607706,0,1
"Hotter tuned: T0=180, alpha=0.8",1970,3,115.2,49.3766270136,0,1
"Hotter tuned: T0=180, alpha=0.8",1970,4,92.16,48.3587385621,0,1
"Hotter tuned: T0=180, alpha=0.8",1970,5,73.728,42.4420266456,0,1
"Hotter tuned: T0=180, alpha=0.8",1970,6,58.9824,38.4033638431,0,1
"Hotter tuned: T0=180, alpha=0.8",1970,7,47.18592,48.1752912536,0,1
"Hotter tuned: T0=180, alpha=0.8",1970,8,37.748736,43.4419690999,0,1
"Hotter tuned: T0=180, alpha=0.8",1970,9,30.1989888,42.1440989611,0,1
"Hotter tuned: T0=180, alpha=0.8",1970,10,24.15919104,42.8918341527,0,1
"Hotter tuned: T0=180, alpha=0.8",1970,11,19.327352832,44.2111735372,0,1
"Hotter tuned: T0=180, alpha=0.8",1970,12,15.4618822656,39.8803191536,0,1
"Hotter tuned: T0=180, alpha=0.8",1970,13,12.3695058125,39.6983568428,0,1
"Hotter tuned: T0=180, alpha=0.8",1970,14,9.89560464998,39.0135038211,0,1
"Hotter tuned: T0=180, alpha=0.8",1970,15,7.91648371999,33.2757748126,0,1
"Hotter tuned: T0=180, alpha=0.8",1970,16,6.33318697599,34.3555779592,0,1
"Hotter tuned: T0=180, alpha=0.8",1970,17,5.06654958079,24.6335193229,0,1
"Hotter tuned: T0=180, alpha=0.8",1970,18,4.05323966463,29.1976372247,0,1
"Hotter tuned: T0=180, alpha=0.8",1970,19,3.24259173171,22.7533719727,0,1
"Hotter tuned: T0=180, alpha=0.8",1970,20,2.59407338537,21.6038071795,0,1
"Hotter tuned: T0=180, alpha=0.8",1970,21,2.07525870829,15.062988795,0,1
